Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1ev6coy29f1763808134,[href='\\/product\\/01KPXDPE65825AEEGV89XC5Y7G'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC17t6yuv29f914831516,[href='\\/product\\/01kpxb0p2jkjja9hcfer4bj8bz'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC17t6yuv29f914831516,[href='\\/product\\/01KPXDPE6CJ0GAJEF41278R0TZ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC8wy3ra2a01682535305,[href='\\/product\\/01KPXA8E26ZRBNDPYSTJ3JQ2Q3'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1qrb1rw29f4259921896,[href='\\/product\\/01KPXA8E29CFDKWRFQQKGF27EK'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCi0m3bc29f2970776734,[href='\\/product\\/01kpxb0f2bf0s4ssk0x9kn32zb'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCi0m3bc29f2970776734,[href='\\/product\\/01KPXDPE693SKN3VY1H50SYVYQ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCc9k9dr2a0898498901,[href='\\/product\\/01kpxb301c9f5w53mjkaxnzmbx'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCc9k9dr2a0898498901,[href='\\/product\\/01KPXDPE6FM2FJDP5ET1N8VJWR'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCokr96e29f93740653,[href='\\/product\\/01KPXA8E28XAB4HZ66VDQCWSN9'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC2dykw929f393335934,[href='\\/product\\/01KPXA8E25GQ944JE8NE85V1HM'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1vo0sxs2a02481824181,[href='\\/product\\/01kpxb0p2jkjja9hcfer4bj8bz'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC15knq0229f1040935428,[href='\\/product\\/01KPXA8E26ZRBNDPYSTJ3JQ2Q3'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCz8iu9v29f3477222246,[href='\\/product\\/01KPXA8E222GXK1HGRB4AKJSRB'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCs6jgfs29f2430900348,[href='\\/product\\/01kpxb0f2bf0s4ssk0x9kn32zb'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1sbenbb2a03257586537,[href='\\/product\\/01kpxb301c9f5w53mjkaxnzmbx'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC8q3gmg29f3329493889,[href='\\/product\\/01KPXA8E29CFDKWRFQQKGF27EK'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1ml9ctf29f4028966277,[large],More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1ml9ctf29f4028966277,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCgly6bp29f4293631378,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCauwce42a02071455833,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCzjxhxc29f2650367386,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCt7sm7529f3181715281,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC16ej1v829f2021577104,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1maof8l2a02966290270,[href='\\/product\\/01KPXDPE6W9W8DXZCHBXB27Z2B'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1maof8l2a02966290270,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1fv2lfm29f634047239,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1yt1x1929f134200709,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCdoisu429f4260965407,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC6mjf0129f2724169477,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC16relvk2a04036086800,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1vecesn29f1704392777,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCjzn9i82a02894772054,[href='\\/product\\/01KPXDPE6W9W8DXZCHBXB27Z2B'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCwau9av29f3636257202,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCm5t8d229f3791893579,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1auhrq329f550736832,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCaf1n9q29f3056736401,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCaf1n9q29f3056736401,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1ajwu592a03841741700,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1jnktpb29f833049747,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC88voew2a02088501523,[href='\\/product\\/01KPXDPE6W9W8DXZCHBXB27Z2B'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC10702kl29f1704571179,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC4w9isf2a0767259599,[href='\\/product\\/01KPXDPE6W9W8DXZCHBXB27Z2B'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1dwizrq2a03040551256,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1rrr6ny731207784216,WA1ofocbz292281673107,,WA1ofocbz292281673107,WC3n9grh2c32906302295,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'],,a,/product/01KPXDPE6ZZP1C2YNZEBRVB28S,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1ofocbz292281673107,WC1mse1gj2c2261863061,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'],,a,/product/01KPXDPE6ZZP1C2YNZEBRVB28S,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1ofocbz292281673107,WC1q1xt0h2c32281992407,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'],,a,/product/01KPXDPE6ZZP1C2YNZEBRVB28S,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1ofocbz292281673107,WC1aflpek2c33834716401,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'],,a,/product/01KPXDPE6ZZP1C2YNZEBRVB28S,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1ofocbz292281673107,WC11jetes2c33787206708,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'],,a,/product/01KPXDPE6ZZP1C2YNZEBRVB28S,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1ed46ha733974413074,WA1o255iw291554813732,,WA1o255iw291554813732,WCj99xjd2c31171097124,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'],,a,/product/01KPXDPE6T7N7QPG3EVP3TF5HZ,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1o255iw291554813732,WCgdoqeb2c32836887022,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'],,a,/product/01KPXDPE6T7N7QPG3EVP3TF5HZ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1o255iw291554813732,WC1ao8mkc2c21750362756,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'],,a,/product/01KPXDPE6T7N7QPG3EVP3TF5HZ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1o255iw291554813732,WCv1wiyf2c279772322,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'],,a,/product/01KPXDPE6T7N7QPG3EVP3TF5HZ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1o255iw291554813732,WCm5pmyn2c232254567,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'],,a,/product/01KPXDPE6T7N7QPG3EVP3TF5HZ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1o255iw291554813732,WC1ke8mv62c3155914567,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'],,a,/product/01KPXDPE6T7N7QPG3EVP3TF5HZ,,Functional
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",ACbibfzt483843184774,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",AC1a91zzo481619691246,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",ACz7qi05491992324522,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",ACexe22g481410779709,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",AC1n7ghrx491394815643,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",ACdak4q1472933806663,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",ACv6ab8d482710752550,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",AC8bedyd494201708505,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ17,"Given the user clicks the cart icon, then they are taken to a checkout wizard consisting of numbered steps: Cart, Sign in, Billing address, Payment",ACy8dqs491163226156,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACbibfzt483843184774,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",AC1a91zzo481619691246,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACz7qi05491992324522,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACexe22g481410779709,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",AC1n7ghrx491394815643,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACdak4q1472933806663,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACy8dqs491163226156,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACv6ab8d482710752550,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",AC8bedyd494201708505,WA7zmqvr171542543436,,WA7zmqvr171542543436,WC6ehdsp28f1596703773,[data-test='nav-cart'],,a,/checkout,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",AC1b8hwj8522298332797,WA1lvn82l613128817229,,WA1lvn82l613128817229,WC1259lpp3152554707512,#quantity-01kpxfdcy9e7wzpff2rp5csg3w,,input,,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",,,,WA1lvn82l613128817229,WC1amzotn30e1259073471,#quantity-01kpxfdcy9e7wzpff2rp5csg3w,,input,,,Functional
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",AC1rrzn4b552926426195,WAxmuol061569892539,,WAxmuol061569892539,WC11f2q10315620949207,#quantity-01kpxep9rf434yebkx13q76bbg,,input,,,Linked
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",,,,WAxmuol061569892539,WC1tkzyno30e458428277,#quantity-01kpxep9rf434yebkx13q76bbg,,input,,,Functional
RQ18," Given the user is on the cart step, when they change the quantity or remove an item, then the cart totals update accordingly",ACmrk8b4541587284754,WA1e485ug611961901011,,WA1e485ug611961901011,WC1f2ygh4315638774716,#quantity-01kpxg89rge1122bpr4zq1radx,,input,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",AC1lvnec15d2232751748,WAcgrbhc123895859865,,WAcgrbhc123895859865,WC6ko01h2c72194312751,[data-test='proceed-1'],Proceed to checkout,button,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",AC1xozvyd5c3824348117,WAcgrbhc123895859865,,WAcgrbhc123895859865,WC6ko01h2c72194312751,[data-test='proceed-1'],Proceed to checkout,button,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",ACh3scv85c2350791814,WAcgrbhc123895859865,,WAcgrbhc123895859865,WC6ko01h2c72194312751,[data-test='proceed-1'],Proceed to checkout,button,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WAcgrbhc123895859865,WC145jh5g2bf3647459683,[data-test='proceed-1'],Proceed to checkout,button,,,Functional
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WA1so03e3a762194269,WCfq594r2e94217943436,#email,,input,,,Functional
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WA1so03e3a762194269,WCgfzt7g2f03431550437,#email,,input,,,Functional
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",AC1iby0r9622992689669,WAuzwxj646403048167,,WAuzwxj646403048167,WC1sbki5o2fc418383758,#email,,input,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",AC16l738z603121267002,WA1k7vwz9493894773410,,WA1k7vwz9493894773410,WCn3e9p3003976783931,#password,,input,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WA1k7vwz9493894773410,WC28av5t3001260816237,#password,,input,,,Functional
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",AC15440er4e1284170885,WA1lxft2d103850450229,,WA1lxft2d103850450229,WC1ohom182ae2447604753,[data-test='login-submit'],,input,,,Linked
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WA1lxft2d103850450229,WC47d7ts2a73363410490,[data-test='login-submit'],,input,,,Functional
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WA1lxft2d103850450229,WC1r7gc2u2ae2871860118,[data-test='login-submit'],,input,,,Functional
RQ19,"Given the user proceeds from the cart step, when they are not authenticated, then the checkout wizard displays a Sign in step where the user must log in or register before continuing",,,,WA1lxft2d103850450229,WCk2knfx2ae3727719500,[data-test='login-submit'],,input,,,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",AC14cgp0b5e4216249641,WAcgrbhc123895859865,,WAcgrbhc123895859865,WC1cwz61w2d44287029846,[data-test='proceed-2'],Proceed to checkout,button,,,Linked
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAcgrbhc123895859865,WC16pv0uk2cc3671402324,[data-test='proceed-2'],Proceed to checkout,button,,,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",ACwrmjtz62754054173,WA1h0c5z3401782599098,,WA1h0c5z3401782599098,WC1kek9bg2f31906042909,#postal_code,,input,,,Linked
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1h0c5z3401782599098,WCy1y1k62ec835390780,#postal_code,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1gpdorh3d2614449913,WCvf1io22f02919492708,#postal_code,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAkhbm3o3f412671346,WCyzj83t2f22021470998,#postal_code,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1gpdorh3d2614449913,WCz8iu1c2e94068462391,#postal_code,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAvb0n8u473066094066,WC1pj53dg2f04154546803,#street,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA8877q64e1239725306,WC56elu92f02397698935,#street,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA8877q64e1239725306,WCefhbdi2f73174890271,#street,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1qfg4bp3b2996221921,WC96spgm2dd465415628,#street,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAd5ezzo423907630870,WC1mv63242e01116587128,#city,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA17lb7bh391808572869,WC1r9q7h2d73550871670,#city,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAd5ezzo423907630870,WCbqdv092e73822343507,#city,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAcf5ys73d1818352694,WCge0p242e21252223990,#city,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA20hlkf3a1768916946,WC12ks3gb2d52989051527,#state,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA20hlkf3a1768916946,WC166tlt72dc2445661695,#state,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1ba7z7r401653713101,WC1fr5sdl2db266441246,#state,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1ba7z7r401653713101,WC1vmk3gd2e23088322329,#state,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1sfj8xg3c204749066,WC1lhog5g2e01033017424,#country,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAkn7org413451379557,WC1r7w3282ec25941021,#country,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAkn7org413451379557,WCi2kgnu2e52886193613,#country,,input,,Only in relaxed model,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",AC1m76ylw581592930653,WAis60mi413078607080,,WAis60mi413078607080,WC6nljds2ef476497121,#house_number,,input,,,Linked
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WAis60mi413078607080,WCwwo35h2e83342397312,#house_number,,input,,,Functional
RQ20,"Given the user has signed in, when they reach the Billing address step, then the page collects shipping and billing details (name, address, city, province, country etc) similar to the registration form",,,,WA1ha5trd3c1718053194,WC832eo42e33008463797,#house_number,,input,,Only in relaxed model,Functional
