Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC1yqhscb29b4290454498,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCwmaoaj29b144186959,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC1brnuln2a6898259158,[data-test='nav-sign-in'],Se connecter,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC102amf29f658842116,[data-test='nav-sign-in'],Einloggen,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WChlbea729b3556145141,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1486dum5f1136963700,WA1so03e3a762194269,,WA1so03e3a762194269,WCqfi9h02db1101758980,#email,,input,,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1so03e3a762194269,WC2bvro92e11929739078,#email,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",ACycrxyj5b2749293554,WAhazb8p162171361831,,WAhazb8p162171361831,WCots59x2be127195149,#password,,input,,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1s7z8df4e57253014,WA1lb7e6153572766137,,WA1lb7e6153572766137,WCgmngxg29e1024681473,.btnSubmit,,input, ,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",ACruruxc4b2103797032,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC1ywekwh4b4131968914,WAhflr0y281175496594,,WAhflr0y281175496594,WCela2wb2b9620251320,#language,,button,,,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC9o7s6w4e1475779798,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",ACuk26nc4c901920760,WAhflr0y281175496594,,WAhflr0y281175496594,WCi98y6m2b92280424501,#language,,button,,,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC1lkkk534e887563852,WAhflr0y281175496594,,WAhflr0y281175496594,WC1nz6yoh2b94120953925,#language,FR,button,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC5pyffj4e3517529822,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,,button,,,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",ACcdzd9x484263164235,WA1svda89f177301861,,WA1svda89f177301861,WC1twuyfh28f2370192219,[data-test='lang-nl'],,a,,,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC130oh3p463582167766,WA1svda89f177301861,,WA1svda89f177301861,WC1p9y32k28f915557704,[data-test='lang-nl'],NL,a,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",ACpfz9ox484193864109,WA1svda89f177301861,,WA1svda89f177301861,WC1p9y32k28f915557704,[data-test='lang-nl'],NL,a,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WA1svda89f177301861,WCfmcvk92873677932811,[data-test='lang-nl'],NL,a,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC14czdef49804160841,WA1svda89f177301861,,WA1svda89f177301861,WC1jot4xi28f1176010781,[data-test='lang-es'],,a,,,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WA1svda89f177301861,WC1obq0af28f794068460,[data-test='lang-es'],ES,a,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WA1svda89f177301861,WCy94tdz2871352928290,[data-test='lang-es'],ES,a,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",ACruruxc4b2103797032,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC1ywekwh4b4131968914,WAhflr0y281175496594,,WAhflr0y281175496594,WCela2wb2b9620251320,#language,,button,,,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC9o7s6w4e1475779798,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",ACuk26nc4c901920760,WAhflr0y281175496594,,WAhflr0y281175496594,WCi98y6m2b92280424501,#language,,button,,,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC5pyffj4e3517529822,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,,button,,,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC1lkkk534e887563852,WAhflr0y281175496594,,WAhflr0y281175496594,WC1nz6yoh2b94120953925,#language,FR,button,,,Linked
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1u1s15w46728523058,WA1svda89f177301861,,WA1svda89f177301861,WC9tdn0s28f2525538248,[data-test='lang-de'],DE,a,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1gh2tr448118923849,WA1svda89f177301861,,WA1svda89f177301861,WC9tdn0s28f2525538248,[data-test='lang-de'],DE,a,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1mhrj7l463815315403,WA1svda89f177301861,,WA1svda89f177301861,WCnq493j28f2173023164,[data-test='lang-de'],,a,,,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",ACpy19iu463653665027,WA1svda89f177301861,,WA1svda89f177301861,WCegaidp28f761047515,[data-test='lang-de'],,a,,,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WA1svda89f177301861,WCfg0qsl2874193978680,[data-test='lang-de'],DE,a,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",ACruruxc4b2103797032,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",ACuk26nc4c901920760,WAhflr0y281175496594,,WAhflr0y281175496594,WCi98y6m2b92280424501,#language,,button,,,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1ywekwh4b4131968914,WAhflr0y281175496594,,WAhflr0y281175496594,WCela2wb2b9620251320,#language,,button,,,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC5pyffj4e3517529822,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,,button,,,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1lkkk534e887563852,WAhflr0y281175496594,,WAhflr0y281175496594,WC1nz6yoh2b94120953925,#language,FR,button,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC9o7s6w4e1475779798,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",ACuk26nc4c901920760,WAhflr0y281175496594,,WAhflr0y281175496594,WCi98y6m2b92280424501,#language,,button,,,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",ACruruxc4b2103797032,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1ywekwh4b4131968914,WAhflr0y281175496594,,WAhflr0y281175496594,WCela2wb2b9620251320,#language,,button,,,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC9o7s6w4e1475779798,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC5pyffj4e3517529822,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,,button,,,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1lkkk534e887563852,WAhflr0y281175496594,,WAhflr0y281175496594,WC1nz6yoh2b94120953925,#language,FR,button,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",ACmibmvi461943067242,WA1svda89f177301861,,WA1svda89f177301861,WCxnt1ix28f878517773,[data-test='lang-tr'],,a,,,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1qsx5q0473846697286,WA1svda89f177301861,,WA1svda89f177301861,WCt0w66028f1561402364,[data-test='lang-tr'],,a,,,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1j94oku462184250294,WA1svda89f177301861,,WA1svda89f177301861,WCodzat328f3871675887,[data-test='lang-tr'],TR,a,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WA1svda89f177301861,WC1nc5cju2871110998604,[data-test='lang-tr'],TR,a,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",ACruruxc4b2103797032,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC1ywekwh4b4131968914,WAhflr0y281175496594,,WAhflr0y281175496594,WCela2wb2b9620251320,#language,,button,,,Orphan-Action
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC9o7s6w4e1475779798,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,,Orphan-Action
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",ACuk26nc4c901920760,WAhflr0y281175496594,,WAhflr0y281175496594,WCi98y6m2b92280424501,#language,,button,,,Orphan-Action
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC5pyffj4e3517529822,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,,button,,,Orphan-Action
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC1lkkk534e887563852,WAhflr0y281175496594,,WAhflr0y281175496594,WC1nz6yoh2b94120953925,#language,FR,button,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC1toapmj463802590722,WA1svda89f177301861,,WA1svda89f177301861,WCnvgcvg28f1382178782,[data-test='lang-fr'],FR,a,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WA1svda89f177301861,WC1n06weg2873379948469,[data-test='lang-fr'],FR,a,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC1ywekwh4b4131968914,WAhflr0y281175496594,,WAhflr0y281175496594,WCela2wb2b9620251320,#language,,button,,,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC9o7s6w4e1475779798,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",ACuk26nc4c901920760,WAhflr0y281175496594,,WAhflr0y281175496594,WCi98y6m2b92280424501,#language,,button,,,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC5pyffj4e3517529822,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,,button,,,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC1lkkk534e887563852,WAhflr0y281175496594,,WAhflr0y281175496594,WC1nz6yoh2b94120953925,#language,FR,button,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",ACruruxc4b2103797032,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC1cevvhf461716614899,WA1svda89f177301861,,WA1svda89f177301861,WCh5jr8v28f2613322037,[data-test='lang-en'],,a,,,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WA1svda89f177301861,WC10zdjfq2873490840418,[data-test='lang-en'],EN,a,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WA1svda89f177301861,WC38t56428f2361996609,[data-test='lang-en'],EN,a,,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",AC1bpzxlh4b200682819,WAa26yrz122371927312,,WAa26yrz122371927312,WC1jlncp32982665426402,[data-test='nav-contact'],Contact,a,/contact,,Linked
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC8mc7hm2981824096303,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCas92nx298387057714,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC17p60l92983761321375,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCapxmpa298732927211,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC18pd6dt298632600752,[data-test='nav-contact'],Kontakt,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCo75pqk2983468963154,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC3jpb742981313649600,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC1s62gg92982863584558,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC1h2bwju2982456817464,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",AC1ub475e4c2206919153,WAdbtthof4051651950,,WAdbtthof4051651950,WCmeu2my29e2582150263,.btnSubmit,,input,,,Linked
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",AC1o2702k4c4025068198,WAdbtthof4051651950,,WAdbtthof4051651950,WCmeu2my29e2582150263,.btnSubmit,,input,,,Linked
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",,,,WAdbtthof4051651950,WC1y9hs4r29e2817698863,.btnSubmit,,input,,,Functional
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",,,,WAdbtthof4051651950,WCdbas0029e4294745219,.btnSubmit,,input,,,Functional
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",,,,WAdbtthof4051651950,WC1nxe41229e2494179002,.btnSubmit,,input,,,Functional
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",,,,WAdbtthof4051651950,WC13u5rpk29d3588395417,.btnSubmit,,input,,,Functional
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",AC1fqmjkc641226313598,WAj06q1g4b1389048148,,WAj06q1g4b1389048148,WC1su31xt2f62592053689,#first_name,,input,,,Linked
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",ACsnowb55f1211853276,WAfntn0a4a112507141,,WAfntn0a4a112507141,WC5wrda12f34237126570,#last_name,,input,,,Linked
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",AC820zt35e1951866466,WAuzwxj646403048167,,WAuzwxj646403048167,WC16ft8692ed1938582302,#email,,input,,,Linked
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",ACh48ebo772333672510,WA6t5bg7472485820833,,WA6t5bg7472485820833,WCa0lm4y2dc4109048152,#subject,,select,,,Linked
RQ30,"Given that the user fills the fields of contact form, when the user hits the send button, then the form detail is shared with the customer service.",AC1stgdfs5c2445684786,WA1xnnwkt481543605776,,WA1xnnwkt481543605776,WC1uvh2yf2e42013144915,#message,,textarea,,,Linked
