Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WC1ygxs9v2c51548671438,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WC15uub9s2c53203855571,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WCew56bg2c54284504220,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WC903n612c5745013567,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WCmqahj82c54169240349,#btn-add-to-cart,Add to cart,button,,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC17ocofc29b32495254,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1yqhscb29b4290454498,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WChlbea729b3556145141,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC101qodi29b3536353189,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC12l24ir29b4237452944,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCia3jrb29b4246395071,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1xzu60z29b4267247073,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1r6s3b229b948107883,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC4ftu3429c2403189702,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WChnqsao29b2495657157,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1kldyaq29b3951517631,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC18eh1r429b964817262,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC15d11q129b922485673,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC9kfac529c2756413846,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC12dqtoe29b3442285685,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC2qq5mz2aa3012794051,[data-test='nav-sign-in'],Iniciar sesión,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCvphpd52aa1861212992,[data-test='nav-sign-in'],Iniciar sesión,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCcgi21c2aa3730217230,[data-test='nav-sign-in'],Iniciar sesión,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC2wgpkf29a143166916,[data-test='nav-sign-in'],Sign in,a,/auth/login,Removed by strict deduplication/pruning; relaxed keeps repeated sign-in navigation widgets,Functional
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",ACjo4q335f1064584669,WAhazb8p162171361831,,WAhazb8p162171361831,WCots59x2be127195149,#password,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC1j1pcty5e3530228032,WAhazb8p162171361831,,WAhazb8p162171361831,WCots59x2be127195149,#password,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",ACopajsm4d138422814,WA1lb7e6153572766137,,WA1lb7e6153572766137,WCgmngxg29e1024681473,.btnSubmit,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC1s7z8df4e57253014,WA1lb7e6153572766137,,WA1lb7e6153572766137,WCgmngxg29e1024681473,.btnSubmit,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",,,,WA1lb7e6153572766137,WCxkuqdv29e2136320964,.btnSubmit,,input,,,Functional
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC1486dum5f1136963700,WA1so03e3a762194269,,WA1so03e3a762194269,WCqfi9h02db1101758980,#email,,input,,,Linked
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,NO ACTIONS TAKEN TO SATISFY THIS REQUIREMENT (NON-COVERED REQ),WAt7bm21261186730378,WCa0a8wr2dc2991823280,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1ungwp02dc708356094,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1ci9cvr2dc1192607208,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WCjl82sf2dc9844006,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1u9wa8r2dc312669415,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WCy4byow2dc1154774556,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1suf2qm2dc2943552705,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15,"Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1g4d0sj2dc1519606425,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1cskmwi731211907689,WA1lf40ia291211439638,,WA1lf40ia291211439638,WC10h1w02c21940727179,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1lf40ia291211439638,WC1fe01ss2c11944837205,[data-test='product-01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1lf40ia291211439638,WC1j74m8c2c13707201724,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1lf40ia291211439638,WCncbaod2c13384403703,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1lf40ia291211439638,WC199o0vk2c13893331972,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1lf40ia291211439638,WC1gb5ww42c2730970899,[data-test='product-01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1h1mesf6c1600360917,WAc4h2sz293744741212,,WAc4h2sz293744741212,WC1ortv712c13205876814,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'],,a,/product/01KKGQTR8Z8FAWPZANVMAB76X1,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAc4h2sz293744741212,WCy4zgy02c23935897690,[data-test='product-01KKGQTR8Z8FAWPZANVMAB76X1'],,a,/product/01KKGQTR8Z8FAWPZANVMAB76X1,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAc4h2sz293744741212,WCbimntf2c1390810592,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'],,a,/product/01KKGQTR8Z8FAWPZANVMAB76X1,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAc4h2sz293744741212,WCvkgilw2c12683161765,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'],,a,/product/01KKGQTR8Z8FAWPZANVMAB76X1,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAc4h2sz293744741212,WC53pb0y2c1656576134,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'],,a,/product/01KKGQTR8Z8FAWPZANVMAB76X1,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAc4h2sz293744741212,WCvjim8b2c23464900595,[data-test='product-01KKGQTR8Z8FAWPZANVMAB76X1'],,a,/product/01KKGQTR8Z8FAWPZANVMAB76X1,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1afx04s664012664514,WA1xq93853166632,,WA1xq93853166632,WC1kod0g429f2859297255,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'] a,More information,a,#,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC10ivckb671924753539,WA1xq93853166632,,WA1xq93853166632,WC1kod0g429f2859297255,[href='\\/product\\/01KKGV8J8DVBX8G154V1STN1W0'] a,More information,a,#,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACxv4uqi672994443164,WA1xq93853166632,,WA1xq93853166632,WC11j6ad729f2373298249,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'] a,More information,a,#,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC11j6ad729f2373298249,[href='\\/product\\/01KKGYPEWSEV7VP23NH0XMCKDT'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC11j6ad729f2373298249,[href='\\/product\\/01KKGV8J94CTJFXZ8Q3SAN66CX'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC11j6ad729f2373298249,[href='\\/product\\/01KKGV8J89HH6MC99JTDDK6ZVG'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACk5fqfp663268010062,WA1xq93853166632,,WA1xq93853166632,WCuh6wj429f3537044307,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'] a,More information,a,#,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCuh6wj429f3537044307,[href='\\/product\\/01KKGV8J8Q86SY1WCTGFXP5RJV'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCuh6wj429f3537044307,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC2mulcg663642272273,WA1xq93853166632,,WA1xq93853166632,WC122q4hg2a01795013702,[href='\\/product\\/01KKGQTR9G6DBT6QXB5AZGS1AK'] a,More information,a,#,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC122q4hg2a01795013702,[href='\\/product\\/01KKGV8J8J46JS11TBYZDMW601'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACb1466t652917033021,WA1xq93853166632,,WA1xq93853166632,WC7amoyt29f210783384,[href='\\/product\\/01KKGV8J8FNHDTN2EK12ZJX8XC'] a,,,,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACekd9af66250898461,WA1xq93853166632,,WA1xq93853166632,WC15i60t129f2263154275,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'] a,,,,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC15i60t129f2263154275,[href='\\/product\\/01KKGV8J89HH6MC99JTDDK6ZVG'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC6xkb0v673335813434,WA1xq93853166632,,WA1xq93853166632,WC1uwn0zh29f3237319325,[href='\\/product\\/01KKGV8J8MJ1MM5FCA02AD59FD'] a,,,,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1cu4n09661597105175,WA1xq93853166632,,WA1xq93853166632,WC4om0zl29f1430671185,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'] a,,,,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC4om0zl29f1430671185,[href='\\/product\\/01KKGV8J8FNHDTN2EK12ZJX8XC'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC4om0zl29f1430671185,[href='\\/product\\/01KKGV8J8NAMWGNJTQC0FPPBVD'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACkn8dr5653735419899,WA1xq93853166632,,WA1xq93853166632,WCf2dbj12a02655505626,[href='\\/product\\/01KKGQTR9G6DBT6QXB5AZGS1AK'] a,,,,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC104etvr653469868918,WA1xq93853166632,,WA1xq93853166632,WC8okri729f1090913386,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'] a,,,,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC8okri729f1090913386,[href='\\/product\\/01KKGQTRFFN484TK1HRH8H1GF6'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC8okri729f1090913386,[href='\\/product\\/01KKGV8J89HH6MC99JTDDK6ZVG'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACis9ze651352483807,WA1xq93853166632,,WA1xq93853166632,WC7amoyt29f210783384,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'] a,,,,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC117nc7k651890791175,WA1xq93853166632,,WA1xq93853166632,WCyg6myy29f3645003129,[href='\\/product\\/01KKGV8J8FNHDTN2EK12ZJX8XC'] a,,,,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCyg6myy29f3645003129,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1ip100i662581337470,WA1xq93853166632,,WA1xq93853166632,WCf2dbj12a02655505626,[href='\\/product\\/01KKGV8J8J46JS11TBYZDMW601'] a,,,,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1kiv7wn641349647633,WA1xq93853166632,,WA1xq93853166632,WC1mldo429f513847152,[href='\\/product\\/01KKGV8J8FNHDTN2EK12ZJX8XC'] a,,,,< 1 unique widget,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1mldo429f513847152,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1mldo429f513847152,[href='\\/product\\/01KKGQTRFMVD09M145J3B9QE8D'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC8fize4652210456163,WA1xq93853166632,,WA1xq93853166632,WC1mldo429f513847152,[href='\\/product\\/01KKGV8J8VM3JZKEZVRTQJ4MMB'] a,,,,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1phqfod29f4014638318,[href='\\/product\\/01KKGV8J90SJMGD3N634Y47G0R'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCy22rlv29f415659397,[href='\\/product\\/01KKGV8J96TTW7071JQAKHNNGM'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCy22rlv29f415659397,[href='\\/product\\/01KKGYPEWVCGCA35WG4KZSA96R'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCxrf5n2a01060706551,[href='\\/product\\/01KKGV8J8XN6J7RJAX4027QJYF'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCiht7um29f1918799615,[href='\\/product\\/01KKGV8J89HH6MC99JTDDK6ZVG'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCiht7um29f1918799615,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCbftu0j29f771237349,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCbftu0j29f771237349,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1456ycf29f3567496064,[href='\\/product\\/01KKGV8J8DVBX8G154V1STN1W0'] a,,,,<1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1456ycf29f3567496064,[href='\\/product\\/01KKGV8J93XC75JCBSJ9AHSH95'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1456ycf29f3567496064,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCx37kic29f2332360858,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCx37kic29f2332360858,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC10pr20u2a0951773605,[href='\\/product\\/01KKGV8J8J46JS11TBYZDMW601'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC10pr20u2a0951773605,[href='\\/product\\/01KKGQTR9G6DBT6QXB5AZGS1AK'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC41jgcc29f2974819418,[href='\\/product\\/01KKGV8J96TTW7071JQAKHNNGM'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1av4k3p29f2570445682,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1av4k3p29f2570445682,[href='\\/product\\/01KKGV8J8DVBX8G154V1STN1W0'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1av4k3p29f2570445682,[href='\\/product\\/01KKGQTRFJ7VTAQKJJ1QB84KEF'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1av4k3p29f2570445682,[href='\\/product\\/01KKGV8J8NAMWGNJTQC0FPPBVD'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC594v6m2a02904507983,[href='\\/product\\/01KKGV8J8XN6J7RJAX4027QJYF'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC594v6m2a02904507983,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC594v6m2a02904507983,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC594v6m2a02904507983,[href='\\/product\\/01KKGQTRFX0F2K8P09PH1HF8J7'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCy3qe1m2a01634527852,[href='\\/product\\/01KKGQTR9G6DBT6QXB5AZGS1AK'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCy3qe1m2a01634527852,[href='\\/product\\/01KKGV8J8XN6J7RJAX4027QJYF'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCy3qe1m2a01634527852,[href='\\/product\\/01KKGV8J8J46JS11TBYZDMW601'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC8nlrff29f1591155067,[href='\\/product\\/01KKGV8J8DVBX8G154V1STN1W0'] a,,,,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC8nlrff29f1591155067,[href='\\/product\\/01KKGQTR8Z8FAWPZANVMAB76X1'] a,,,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC16jr42q29f185843146,[href='\\/product\\/01KKGV8J8Q86SY1WCTGFXP5RJV'] a,,,,,Functional
